"","SiteID","CouncilSiteID","LawaSiteID","SWQuality","SWQAltitude","SWQLanduse","SWQFrequencyAll","SWQFrequencyLast5","Agency","Region","Lat","Long"
"335","Waikohu River at Mahaki Station","Waikohu River at Mahaki Station","GDC-00021","true","Lowland","Rural","Monthly","Monthly","GDC","Gisborne",-38.42684599,177.7223845
"336","Waimata River at Goodwins Rd Bridge","Waimata River at Goodwins Rd Bridge","GDC-00022","true","Lowland","Rural","Monthly","Monthly","GDC","Gisborne",-38.63968344,178.06823401
"337","Waimata River at Monowai Bridge","Waimata River at Monowai Bridge","GDC-00023","true","Lowland","Rural","Monthly","Monthly","GDC","Gisborne",-38.51418655,178.04028432
"338","Waingaromia River at Terrace Station","Waingaromia River at Terrace Station","GDC-00024","true","Lowland","Rural","Monthly","Monthly","GDC","Gisborne",-38.359148,177.93349507
"339","Waipaoa River at Kanakanaia","Waipaoa River at Kanakanaia","GDC-00027","true","Lowland","Rural","Monthly","Monthly","GDC","Gisborne",-38.46138921,177.87635772
"340","Waipaoa River at Matawhero Bridge","Waipaoa River at Matawhero Bridge","GDC-00028","true","Lowland","Rural","Monthly","Monthly","GDC","Gisborne",-38.65370647,177.91769479
"341","Wharekopae River at Rangimoe","Wharekopae River at Rangimoe","GDC-00030","true","Lowland","Rural","Monthly","Monthly","GDC","Gisborne",-38.54675218,177.65955182
"342","Mangaheia River at Paroa Road Bridge","Mangaheia River at Paroa Road Bridge","GDC-00008","true","Lowland","Rural","Monthly","Bimonthly","GDC","Gisborne",-38.34737089,178.24910813
"343","Wainui Stream at Pare Street","Wainui Stream at Pare Street","GDC-00026","true","Lowland","Rural","Monthly","Bimonthly","GDC","Gisborne",-38.69179364,178.07147029
"344","Awapuni Drain Site 4 D/S Wetland Outlet at Fence Line","Awapuni Drain Site 4 D/S Wetland Outlet at Fence Line","GDC-00001","true","Lowland","Rural","Monthly","Bimonthly","GDC","Gisborne",-38.68155634,177.95581414
"345","Taruheru River at Tuckers Rd Bridge","Taruheru River at Tuckers Rd Bridge","GDC-00016","true","Lowland","Rural","Monthly","Monthly","GDC","Gisborne",-38.63415353,177.96817629
"346","Awatere River at SH35 Bridge","Awatere River at SH35 Bridge","GDC-00002","true","Lowland","Rural","Monthly","Bimonthly","GDC","Gisborne",-37.67457224,178.34813828
"347","Ihungia River at Ihungia Rd Br","Ihungia River at Ihungia Rd Br","GDC-00005","true","Unstated","Unstated","Monthly","Bimonthly","GDC","Gisborne",-38.04691689,178.1766513
"348","Karakatuwhero River at SH35 Br","Karakatuwhero River at SH35 Br","GDC-00006","true","Lowland","Rural","Monthly","Bimonthly","GDC","Gisborne",-37.62563187,178.33460144
"349","Motu River at Kotare Station Bridge","Motu River at Kotare Station Bridge","LAWA-100330","true","Upland","Rural","Monthly","Monthly","GDC","Gisborne",-38.36155298,177.49807902
"350","Turanganui River at Gladstone Rd Bridge","Turanganui River at Gladstone Rd Bridge","GDC-00033","true","Lowland","Urban","Monthly","Monthly","GDC","Gisborne",-38.66849384,178.02855565
"351","Hamanatua Stream at Okitu Bridge","Hamanatua Stream at Okitu Bridge","GDC-00032","true","Lowland","Rural","Monthly","Bimonthly","GDC","Gisborne",-38.67822058,178.08004372
"352","Hikuwai River at No 4 Bridge","Hikuwai River at No 4 Bridge","GDC-00003","true","Lowland","Rural","Monthly","Bimonthly","GDC","Gisborne",-38.20389326,178.25582994
"353","Kopuawhakapata Stream at Hirini St","Kopuawhakapata Stream at Hirini St","GDC-00007","true","Lowland","Urban","Monthly","Monthly","GDC","Gisborne",-38.67070898,178.03168577
"354","Mangaoporo River at Tutumatai Bridge","Mangaoporo River at Tutumatai Bridge","GDC-00009","true","Lowland","Rural","Monthly","Bimonthly","GDC","Gisborne",-37.83774273,178.29385929
"355","Mangatutu Str at Sh35-Waipahuru Bridge","Mangatutu Str at Sh35-Waipahuru Bridge","LAWA-100336","true","Lowland","Rural","Monthly","Bimonthly","GDC","Gisborne",-37.59944782,178.26023485
"356","Mata River at Aorangi (Makarika Road)","Mata River at Aorangi (Makarika Road)","GDC-00011","true","Lowland","Rural","Monthly","Bimonthly","GDC","Gisborne",-37.94877976,178.21088895
"357","Mata River at Pouturu Br","Mata River at Pouturu Br","LAWA-100348","true","Upland","Exotic","Monthly","Bimonthly","GDC","Gisborne",-38.04748307,178.12338148
"358","Matawai Stream at Tawai","Matawai Stream at Tawai","LAWA-100332","true","Upland","Rural","Monthly","Monthly","GDC","Gisborne",-38.38021422,177.55207132
"359","Oweka River at SH35 Bridge","Oweka River at SH35 Bridge","GDC-00013","true","Lowland","Rural","Monthly","Bimonthly","GDC","Gisborne",-37.5927497,178.15253622
"360","Poroporo River at Rangitukia Rd Bridge","Poroporo River at Rangitukia Rd Bridge","GDC-00015","true","Lowland","Rural","Monthly","Bimonthly","GDC","Gisborne",-37.78527353,178.42755259
"361","Ratahi Lagoon at Sh35 Culvert","Ratahi Lagoon at Sh35 Culvert","GDC-00039","true","Lowland","Rural","Monthly","Bimonthly","GDC","Gisborne",-38.05290109,178.30501341
"362","Waikanae Creek at Grey St Bridge","Waikanae Creek at Grey St Bridge","GDC-00020","true","Lowland","Urban","Monthly","Monthly","GDC","Gisborne",-38.66828115,178.01990384
"363","Waiomoko River at SH35 Bridge","Waiomoko River at SH35 Bridge","LAWA-100335","true","Lowland","Rural","Monthly","Bimonthly","GDC","Gisborne",-38.55581647,178.21529022
"364","Whakaahu Str at Brunton Rd","Whakaahu Str at Brunton Rd","GDC-00031","true","Lowland","Rural","Monthly","Monthly","GDC","Gisborne",-38.63111823,177.85760067
"365","Wharekahika River U/S of Wharf Bridge","Wharekahika River U/S of Wharf Bridge","GDC-00029","true","Lowland","Rural","Monthly","Bimonthly","GDC","Gisborne",-37.57137121,178.28161313
"366","Motu River at Matawai Conservation Area","Motu River at Matawai Conservation Area","LAWA-100329","true","Upland","Native","Monthly","Monthly","GDC","Gisborne",-38.42453214,177.46114325
"367","Pakarae River at Pakarae Station Bridge","Pakarae River at Pakarae Station Bridge","GDC-00014","true","Lowland","Rural","Monthly","Bimonthly","GDC","Gisborne",-38.51508062,178.25492637
"368","Motu River above Falls","Motu River above Falls","LAWA-100331","true","Upland","Rural","Monthly","Monthly","GDC","Gisborne",-38.24861874,177.59480185
"369","Waihirere Str at Domain","Waihirere Str at Domain","LAWA-100333","true","Lowland","Native","Monthly","Monthly","GDC","Gisborne",-38.57138316,177.94697884
"370","Akatarawa River at Hutt Confluence","Akatarawa River at Hutt Confluence","GW-00025","true","Lowland","Forest","Monthly","Monthly","GWRC","Wellington",-41.08952998,175.09766097
"371","Awhea River at Tora Rd","Awhea River at Tora Rd","GW-00053","true","Lowland","Rural","Monthly","Monthly","GWRC","Wellington",-41.4945283,175.515193
"372","Beef Creek at headwaters","Beef Creek at headwaters","GW-00049","true","Upland","Forest","Monthly","Monthly","GWRC","Wellington",-41.01810983,175.4257619
"373","Horokiri Stream at Snodgrass","Horokiri Stream at Snodgrass","GW-00013","true","Lowland","Rural","Monthly","Monthly","GWRC","Wellington",-41.07930266,174.92617299
"374","Huangarua River at Ponatahi Bridge","Huangarua River at Ponatahi Bridge","GW-00051","true","Lowland","Rural","Monthly","Monthly","GWRC","Wellington",-41.20800072,175.46909416
"375","Hutt River at Birchville","Hutt River at Birchville","GW-10001","true","Lowland","Forest","Unstated","Unstated","GWRC","Wellington",-41.10017595,175.09076014
"376","Hutt River at Boulcott","Hutt River at Boulcott","GW-00022","true","Lowland","Forest","Monthly","Monthly","GWRC","Wellington",-41.19670926,174.92047746
"377","Hutt River at Kaitoke","Hutt River at Kaitoke","NRWQN-00047","true","Upland","Forest","Monthly","Monthly","GWRC","Wellington",-41.05101129,175.19123118
"378","Hutt River at Maoribank Corner","Hutt River at Maoribank Corner","GW-10002","true","Lowland","Forest","Unstated","Unstated","GWRC","Wellington",-41.11326803,175.08901998
"379","Hutt River at Melling Bridge","Hutt River at Melling Bridge","GW-10003","true","Lowland","Forest","Unstated","Unstated","GWRC","Wellington",-41.20419227,174.90705252
"380","Hutt River at Poets Park","Hutt River at Poets Park","GW-10004","true","Lowland","Forest","Unstated","Unstated","GWRC","Wellington",-41.11837462,175.04234921
"381","Hutt River at Silverstream Bridge","Hutt River at Silverstream Bridge","GW-10005","true","Lowland","Forest","Unstated","Unstated","GWRC","Wellington",-41.14511382,174.99735174
"382","Hutt River at Te Marua Intake Site","Hutt River at Te Marua Intake Site","GW-00020","true","Lowland","Forest","Monthly","Monthly","GWRC","Wellington",-41.07991041,175.14363637
"383","Hutt River Opposite Manor Park Golf Club","Hutt River Opposite Manor Park Golf Club","GW-00021","true","Lowland","Forest","Monthly","Monthly","GWRC","Wellington",-41.15364323,174.98644435
"384","Kaiwharawhara Stream at Ngaio Gorge","Kaiwharawhara Stream at Ngaio Gorge","GW-00019","true","Lowland","Urban","Monthly","Monthly","GWRC","Wellington",-41.25798289,174.77940709
"385","Karori Stream at Makara Peak Mountain Bike Park","Karori Stream at Makara Peak Mountain Bike Park","GW-00018","true","Lowland","Urban","Monthly","Monthly","GWRC","Wellington",-41.29542655,174.72253616
"386","Kopuaranga River at Stuarts","Kopuaranga River at Stuarts","GW-00038","true","Lowland","Rural","Monthly","Monthly","GWRC","Wellington",-40.89357041,175.69179599
"387","Makara Stream at Kennels","Makara Stream at Kennels","GW-00017","true","Lowland","Rural","Monthly","Monthly","GWRC","Wellington",-41.23595385,174.71271629
"388","Mangaone Stream at Sims Road Bridge","Mangaone Stream at Sims Road Bridge","GW-00007","true","Lowland","Rural","Monthly","Monthly","GWRC","Wellington",-40.79042456,175.0889146
"389","Mangapouri Stream at Bennetts Rd","Mangapouri Stream at Bennetts Rd","GW-00002","true","Lowland","Urban","Monthly","Monthly","GWRC","Wellington",-40.74299396,175.14078335
"390","Mangaroa River at Te Marua","Mangaroa River at Te Marua","GW-00024","true","Lowland","Rural","Monthly","Monthly","GWRC","Wellington",-41.09432204,175.1280911
"391","Mangatarere River at State Highway 2","Mangatarere River at State Highway 2","GW-00050","true","Lowland","Rural","Monthly","Monthly","GWRC","Wellington",-41.05477704,175.49618121
"392","Motuwaireka Stream at headwaters","Motuwaireka Stream at headwaters","GW-00043","true","Lowland","Forest","Monthly","Monthly","GWRC","Wellington",-41.05951154,175.99910137
"393","Ngarara Stream at Field Way","Ngarara Stream at Field Way","GW-00008","true","Lowland","Urban","Monthly","Monthly","GWRC","Wellington",-40.86160905,175.03109239
"394","Orongorongo River at Orongorongo Station","Orongorongo River at Orongorongo Station","GW-00030","true","Lowland","Forest","Monthly","Monthly","GWRC","Wellington",-41.41800038,174.90176106
"395","Otaki River at Mouth","Otaki River at Mouth","GW-00006","true","Lowland","Forest","Monthly","Monthly","GWRC","Wellington",-40.75873884,175.1085342
"396","Otaki River at Pukehinau","Otaki River at Pukehinau","GW-00005","true","Lowland","Forest","Monthly","Monthly","GWRC","Wellington",-40.8220466,175.19957526
"397","Otaki River at State Highway 1","Otaki River at State Highway One","GW-10006","true","Lowland","Forest","Unstated","Unstated","GWRC","Wellington",-40.77043638,175.14536087
"398","Pakuratahi River 50m Below Farm Creek","Pakuratahi River 50m Below Farm Creek","GW-00023","true","Lowland","Forest","Monthly","Monthly","GWRC","Wellington",-41.0652202,175.19714172
"399","Pakuratahi River at Forks","Pakuratahi River at Hutt Forks","GW-10007","true","Upland","Forest","Unstated","Unstated","GWRC","Wellington",-41.05680407,175.19306561
"400","Parkvale Stream at Renalls Weir","Parkvale Stream at Renalls Weir","GW-00046","true","Lowland","Rural","Monthly","Monthly","GWRC","Wellington",-41.07801993,175.54166084
"401","Parkvale tributary at Lowes Reserve","Parkvale tributary at Lowes Reserve","GW-00045","true","Lowland","Rural","Monthly","Monthly","GWRC","Wellington",-40.99686768,175.59297497
"402","Pauatahanui Stream at Elmwood Bridge","Pauatahanui Stream at Elmwood Bridge","GW-00014","true","Lowland","Rural","Monthly","Monthly","GWRC","Wellington",-41.11427573,174.91877486
"403","Porirua Stream at Glenside Overhead Cable","Porirua Stream at Glenside Overhead Cables","GW-00015","true","Lowland","Urban","Monthly","Monthly","GWRC","Wellington",-41.19158653,174.82792762
"404","Porirua Stream at Wall Park","Porirua Stream at Milk Depot","GW-00016","true","Lowland","Urban","Monthly","Monthly","GWRC","Wellington",-41.14936353,174.83958812
"405","Ruamahanga River at Double Bridges","Ruamahanga River at Double Bridges","GW-10008","true","Upland","Forest","Unstated","Unstated","GWRC","Wellington",-40.87434654,175.66167202
"406","Ruamahanga River at Gladstone Bridge","Ruamahanga River at Gladstone Bridge","GW-00033","true","Lowland","Rural","Monthly","Monthly","GWRC","Wellington",-41.07237221,175.62913522
"407","Ruamahanga River at Kokotau","Ruamahanga River at Kokotau","GW-10009","true","Lowland","Rural","Unstated","Unstated","GWRC","Wellington",-41.09792841,175.56911087
"408","Ruamahanga River at McLays","Ruamahanga River at McLays","GW-00031","true","Upland","Forest","Monthly","Monthly","GWRC","Wellington",-40.74966737,175.58256015
"409","Ruamahanga River at Morrisons Bush","Ruamahanga River at Morrisons Bush","GW-10010","true","Lowland","Rural","Unstated","Unstated","GWRC","Wellington",-41.15445881,175.4898319
"410","Ruamahanga River at Pukio","Ruamahanga River at Pukio","GW-00034","true","Lowland","Rural","Monthly","Monthly","GWRC","Wellington",-41.24812292,175.36108795
"411","Ruamahanga River at Te Ore Ore","Ruamahanga River at Te Ore Ore","GW-00032","true","Lowland","Rural","Monthly","Monthly","GWRC","Wellington",-40.95283816,175.68011378
"412","Ruamahanga River at The Cliffs","Ruamahanga River at The Cliffs","GW-10011","true","Lowland","Rural","Unstated","Unstated","GWRC","Wellington",-41.05149624,175.63535887
"413","Ruamahanga River at Waihenga Bridge","Ruamahanga River at Waihenga Bridge","NRWQN-00046","true","Lowland","Rural","Monthly","Monthly","GWRC","Wellington",-41.19685836,175.43999678
"414","Ruamahanga River at Wardells","Ruamahanga River at Wardells","NRWQN-00048","true","Lowland","Rural","Monthly","Monthly","GWRC","Wellington",-41.00481677,175.67236373
"415","Tauanui River at Whakatomotomo Rd","Tauanui River at Whakatomotomo Rd","GW-00052","true","Upland","Forest","Monthly","Monthly","GWRC","Wellington",-41.39831365,175.28058743
"416","Taueru River at Castlehill","Taueru River at Castlehill","GW-00036","true","Upland","Rural","Monthly","Monthly","GWRC","Wellington",-40.75449412,175.98867994
"417","Taueru River at Gladstone","Taueru River at Gladstone","GW-00037","true","Lowland","Rural","Monthly","Monthly","GWRC","Wellington",-41.06304782,175.66761699
"418","Tauherenikau River at Websters","Tauherenikau River at Websters","GW-00055","true","Lowland","Forest","Monthly","Monthly","GWRC","Wellington",-41.16791526,175.34926521
"419","Totara Stream at Stronvar","Totara Stream at Stronvar","GW-00044","true","Upland","Forest","Monthly","Monthly","GWRC","Wellington",-41.10919103,175.9538148
"420","Waikanae River at Greenaway Rd","Waikanae River at Greenaway Rd","GW-00010","true","Lowland","Forest","Monthly","Monthly","GWRC","Wellington",-40.87694978,175.03207168
"421","Waikanae River at Jim Cooke Park","Waikanae River at Jim Cooke Park","GW-10013","true","Lowland","Rural","Unstated","Unstated","GWRC","Wellington",-40.88164319,175.04173349
"422","Waikanae River at Mangaone Walkway","Waikanae River at Mangaone Walkway","GW-00009","true","Upland","Forest","Monthly","Monthly","GWRC","Wellington",-40.86856519,175.13565202
"423","Waikanae River at State Highway 1","Waikanae River at State Highway One","GW-10014","true","Lowland","Rural","Unstated","Unstated","GWRC","Wellington",-40.88208247,175.06259935
"424","Waingawa River at Kaituna","Waingawa River at Kaituna","GW-10015","true","Upland","Forest","Unstated","Unstated","GWRC","Wellington",-40.88669021,175.5229277
"425","Waingawa River at South Rd","Waingawa River at South Rd","GW-00041","true","Lowland","Forest","Monthly","Monthly","GWRC","Wellington",-40.97549224,175.62329773
"426","Wainuiomata River at Manuka Track","Wainuiomata River at Manuka Track","GW-00028","true","Upland","Forest","Monthly","Monthly","GWRC","Wellington",-41.25677265,175.00892684
"427","Waiohine River at Bicknells","Waiohine River at Bicknells","GW-00048","true","Lowland","Rural","Monthly","Monthly","GWRC","Wellington",-41.09110551,175.5076284
"428","Waiohine River at Gorge","Waiohine River at Gorge","GW-00047","true","Lowland","Forest","Monthly","Monthly","GWRC","Wellington",-41.01636817,175.40011859
"429","Waiohine River at State Highway 2","Waiohine River at State Highway 2","GW-10017","true","Lowland","Forest","Unstated","Unstated","GWRC","Wellington",-41.05889916,175.4950758
"430","Waiorongomai River at Forest Park","Waiorongomai River at Forest Park","GW-00056","true","Lowland","Forest","Monthly","Monthly","GWRC","Wellington",-41.25643747,175.14382621
"431","Waipoua River at Colombo Rd Bridge","Waipoua River at Colombo Rd Bridge","GW-00040","true","Lowland","Rural","Monthly","Monthly","GWRC","Wellington",-40.95415228,175.6735615
"432","Waitohu Stream at Forest Park","Waitohu Stream at Forest Park","GW-00003","true","Upland","Forest","Monthly","Monthly","GWRC","Wellington",-40.77638,175.22297448
"433","Waitohu Stream at Norfolk Crescent","Waitohu Stream at Norfolk Crescent","GW-00004","true","Lowland","Rural","Monthly","Monthly","GWRC","Wellington",-40.73663304,175.12625035
"434","Waiwhetu Stream at Whites Line East","Waiwhetu Stream at Whites Line East","GW-00264","true","Lowland","Urban","Monthly","Monthly","GWRC","Wellington",-41.22479224,174.92057144
"435","Whakatikei River at Riverstone","Whakatikei River at Riverstone","GW-00026","true","Lowland","Forest","Monthly","Monthly","GWRC","Wellington",-41.11230111,175.05161711
"436","Whangaehu River at 250m from Confluence","Whangaehu River at 250m from Confluence","GW-00039","true","Lowland","Rural","Monthly","Monthly","GWRC","Wellington",-40.98628944,175.68901633
"437","Whareama River at Gauge","Whareama River at Gauge","GW-00042","true","Lowland","Rural","Monthly","Monthly","GWRC","Wellington",-40.95994723,176.04296485
"438","Whareroa Stream at QE Park","Whareroa Stream at QE Park","GW-00012","true","Lowland","Rural","Monthly","Monthly","GWRC","Wellington",-40.95469066,174.97211384
"439","Whareroa Stream at Waterfall Rd","Whareroa Stream at Waterfall Rd","GW-00011","true","Lowland","Rural","Monthly","Monthly","GWRC","Wellington",-40.9530733,174.99699193
"440","Enaki Stream upstream of Mangatarere Stream confluence","Enaki Stream D/S site for Riparian","LAWA-100394","true","Lowland","Urban","Monthly","Monthly","GWRC","Wellington",-41.02534566,175.49726909
"441","Wainuiomata River at Richard Prouse Park","Wainuiomata River at Richard Prouse Park","GW-10016","true","Upland","Forest","Unstated","Unstated","GWRC","Wellington",-41.27241104,174.96445703
"442","Wainuiomata River Dnstr of White Bridge","Wainuiomata River Dnstr of White Bridge","GW-00029","true","Lowland","Forest","Monthly","Monthly","GWRC","Wellington",-41.39450591,174.88175858
"443","24","Aniwaniwa Stream at Aniwaniwa","HBRC-00030","Yes","Upland","Native","Quarterly","Quarterly","HBRC","Hawkes Bay",-38.7401383467398,177.170314247403
"444","39","Aropaoanui River at Aropaoanui","HBRC-00024","Yes","Lowland","Rural","Quarterly","Quarterly","HBRC","Hawkes Bay",-39.2701184160888,176.978862007857
"445","48","Awanui Stream at Flume","HBRC-00090","Yes","Lowland","Rural","Quarterly","Quarterly","HBRC","Hawkes Bay",-39.6908403104276,176.798436502995
"446","176","Esk River at Berry Road","HBRC-00022","Yes","Upland","Rural","Quarterly","Quarterly","HBRC","Hawkes Bay",-39.2294717511904,176.796762558524
"447","182","Esk River at Waipunga Bridge","HBRC-00002","Yes","Lowland","Rural","Quarterly","Quarterly","HBRC","Hawkes Bay",-39.3853701410824,176.821159324812
"448","279","Hangaroa River at Doneraille Park","HBRC-00032","Yes","Lowland","Rural","Quarterly","Quarterly","HBRC","Hawkes Bay",-38.7334297771801,177.584339853078
"449","310","Herehere Stream at Te Aute Road","HBRC-00067","Yes","Lowland","Rural","Quarterly","Quarterly","HBRC","Hawkes Bay",-39.6722056259224,176.866223198764
"450","400","Karewarewa Stream at Paki Paki","HBRC-00014","Yes","Lowland","Rural","Quarterly","Quarterly","HBRC","Hawkes Bay",-39.693927637103,176.790917077682
"451","441","Kopuawhara Stream at Railway Bridge","HBRC-00029","Yes","Lowland","Exotic","Quarterly","Quarterly","HBRC","Hawkes Bay",-39.0143637717938,177.858250354866
"452","496","Mahiaruhe Stream at Tutira Outlet S.H.2","LAWA-101795","Yes","","","","","HBRC","Hawkes Bay",-39.2093899407756,176.87985057161
"453","528","Makaretu Stream at State Highway 50","HBRC-00008","Yes","Upland","Rural","Quarterly","Monthly","HBRC","Hawkes Bay",-40.015430709631,176.323099487699
"454","546","Mangakuri River at Kairakau","HBRC-00053","Yes","Lowland","Rural","Quarterly","Quarterly","HBRC","Hawkes Bay",-39.9648866087868,176.906039546711
"455","569","Mangaone River at Rissington","HBRC-00015","Yes","Lowland","Rural","Quarterly","Quarterly","HBRC","Hawkes Bay",-39.4403508062227,176.719099942797
"456","589","Mangaonuku Stream at Waipawa Tikokino Rd","HBRC-00020","Yes","Upland","Rural","Monthly","Monthly","HBRC","Hawkes Bay",-39.9070765525801,176.524815715528
"457","623","Mangaorapa Stream at Mangaorapa Road","HBRC-00011","Yes","Lowland","Rural","Quarterly","Quarterly","HBRC","Hawkes Bay",-40.2945013051612,176.555849568314
"458","636","Mangapoike River at Suspension Bridge","HBRC-00083","Yes","Lowland","Rural","Quarterly","Quarterly","HBRC","Hawkes Bay",-38.8901018297015,177.522145182722
"459","667","Mangatarata Stream at Mangatarata Road","HBRC-00018","Yes","Lowland","Rural","Quarterly","Monthly","HBRC","Hawkes Bay",-39.9960672470266,176.626866285652
"460","714","Maraetotara River at Te Awanga","HBRC-00004","Yes","Lowland","Rural","Quarterly","Quarterly","HBRC","Hawkes Bay",-39.6392669660873,176.988103324578
"461","715","Maraetotara River at Waimarama Road","HBRC-00012","Yes","Lowland","Rural","Quarterly","Quarterly","HBRC","Hawkes Bay",-39.7326748696578,176.953001336709
"462","753","Mohaka River D/S Taharua","HBRC-00070","Yes","Upland","Rural","Monthly","Monthly","HBRC","Hawkes Bay",-39.0822605624851,176.30746287011
"463","754","Mohaka River U/S Taharua","HBRC-00062","Yes","Upland","Rural","Monthly","Monthly","HBRC","Hawkes Bay",-39.0792486114759,176.286569043924
"464","757","Mokomokonui Stream U/S Waipunga","HBRC-00026","Yes","Upland","Native","Quarterly","Quarterly","HBRC","Hawkes Bay",-39.048018078821,176.589039620183
"465","799","Ngaruroro River at Fernhill","HBRC-00038","Yes","Lowland","Rural","Quarterly","Quarterly","HBRC","Hawkes Bay",-39.5867339712565,176.760319611954
"466","815","Ngaruroro River at Whanawhana","HBRC-00021","Yes","Upland","Native","Quarterly","Quarterly","HBRC","Hawkes Bay",-39.5583644415179,176.398366595202
"467","837","Ohara Stream at Big Hill Road","LAWA-101796","Yes","","","","","HBRC","Hawkes Bay",-39.6005171195921,176.431048959581
"468","841","Ohiwia Stream at Broughtons Br.","LAWA-101797","Yes","","","","","HBRC","Hawkes Bay",-39.5800699689581,176.7399063608
"469","915","Papanui Stream at Middle Road","HBRC-00085","Yes","Lowland","Rural","Monthly","Monthly","HBRC","Hawkes Bay",-39.856714411593,176.715225003343
"470","991","Poporangi Stream at Ohara Stn.","LAWA-101798","Yes","","","","","HBRC","Hawkes Bay",-39.5812327017901,176.442901315101
"471","998","Porangahau River at SH52 Opposite Quarry","HBRC-00006","Yes","Lowland","Rural","Quarterly","Quarterly","HBRC","Hawkes Bay",-40.2966808135443,176.58072803493
"472","1003","Porangahau Stream at Oruawhara Road","HBRC-00042","Yes","Upland","Rural","Quarterly","Monthly","HBRC","Hawkes Bay",-40.0240694684561,176.371057906781
"473","1044","Poukawa Stream at Stock Road","HBRC-00010","Yes","Lowland","Rural","Quarterly","Quarterly","HBRC","Hawkes Bay",-39.697679095599,176.793889558384
"474","1051","Puhokio Stream at Te Apiti Rd","HBRC-00041","Yes","Lowland","Rural","Quarterly","Quarterly","HBRC","Hawkes Bay",-39.8258516055328,176.981118783376
"475","1096","Ripia River U/S Mohaka","HBRC-00048","Yes","Upland","Exotic","Quarterly","Quarterly","HBRC","Hawkes Bay",-39.200369127527,176.516656445081
"476","1126","Ruakituri River at Sports Ground","HBRC-00031","Yes","Lowland","Rural","Quarterly","Quarterly","HBRC","Hawkes Bay",-38.8157173377148,177.483150950296
"477","1146","Sandy Creek U/S Lake Tutira Outlet","HBRC-00023","Yes","Upland","Rural","Quarterly","Quarterly","HBRC","Hawkes Bay",-39.2104610359818,176.889495199643
"478","1194","Taharua Stream at Wairango Rd","HBRC-00056","Yes","Upland","Rural","Monthly","Monthly","HBRC","Hawkes Bay",-38.9152131632541,176.275345016549
"479","1195","Taharua Stream at Wrights Twin Culvert","HBRC-00055","Yes","Upland","Rural","Quarterly","Monthly","HBRC","Hawkes Bay",-38.9478651481365,176.285126300938
"480","1201","Taipo Stream at Church Road","HBRC-00063","Yes","Lowland","Rural","Quarterly","Quarterly","HBRC","Hawkes Bay",-39.5137518272885,176.849584888511
"481","1237","Taurekaitai Stream at Wallingford","HBRC-00036","Yes","Lowland","Rural","Quarterly","Quarterly","HBRC","Hawkes Bay",-40.2066302691437,176.591121331764
"482","1274","Te Ngarue Stream D/S Kotomangengi","LAWA-101799","Yes","","","","","HBRC","Hawkes Bay",-39.3256738392748,176.907252948668
"483","1349","Tukipo River at State Highway 50","HBRC-00009","Yes","Upland","Rural","Quarterly","Monthly","HBRC","Hawkes Bay",-39.9658908401686,176.334202998987
"484","1373","Tukituki River at Ashcott Bridge S.H. 50","HBRC-00039","Yes","Upland","Rural","Quarterly","Monthly","HBRC","Hawkes Bay",-39.9352709837036,176.35076124642
"485","1374","Tukituki River at Black Bridge","HBRC-00007","Yes","Lowland","Rural","Quarterly","Monthly","HBRC","Hawkes Bay",-39.6045571631162,176.931971244572
"486","1382","Tukituki River at Red Bridge","HBRC-00043","Yes","Lowland","Rural","Quarterly","Monthly","HBRC","Hawkes Bay",-39.7154664130706,176.92789556721
"487","1397","Tukituki River at Tamumu Br.","HBRC-00088","Yes","Upland","Rural","Monthly","Monthly","HBRC","Hawkes Bay",-39.9623313952071,176.682308013424
"488","1424","Tutaekuri River at Brookfields Bridge","HBRC-00005","Yes","Lowland","Rural","Quarterly","Quarterly","HBRC","Hawkes Bay",-39.5685281568473,176.881040376654
"489","1429","Tutaekuri River at Lawrence Hut","HBRC-00017","Yes","Upland","Native","Quarterly","Quarterly","HBRC","Hawkes Bay",-39.3709401621232,176.439000193844
"490","1441","Tutaekuri River U/S Mangaone","HBRC-00077","Yes","Lowland","Rural","Quarterly","Quarterly","HBRC","Hawkes Bay",-39.4849038581011,176.699848200242
"491","1447","Tutaekuri Waimate Stm at Chesterhope","HBRC-00044","Yes","Lowland","Rural","Quarterly","Quarterly","HBRC","Hawkes Bay",-39.5970909557783,176.863012209108
"492","1489","Waiarua at S.H.5","HBRC-00028","Yes","Upland","Native","Quarterly","Quarterly","HBRC","Hawkes Bay",-38.9444047606241,176.50803372774
"493","1500","Waiau River at Otoi","HBRC-00081","Yes","Lowland","Rural","Quarterly","Quarterly","HBRC","Hawkes Bay",-38.9479137570574,177.061617635699
"494","1513","Waihua River at Waihua Valley Road","LAWA-101800","Yes","","","","","HBRC","Hawkes Bay",-39.0417925128339,177.233594513419
"495","1525","Waikari River at Glenbrook Road","HBRC-00046","Yes","Lowland","Rural","Quarterly","Quarterly","HBRC","Hawkes Bay",-39.1429812056763,177.020791674608
"496","1536","Waikoau River at Waikoau Road","LAWA-101801","Yes","","","","","HBRC","Hawkes Bay",-39.2144361592612,176.863905792789
"497","1552","Waingongoro Stream at Waimarama Road","HBRC-00040","Yes","Lowland","Rural","Quarterly","Quarterly","HBRC","Hawkes Bay",-39.8010566346873,176.97914358118
